# Chunk-averaged data for fix dens_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
1000 100 7049.999999999999
  5 0.045 1.62 0.0102768
  6 0.055 0 0
  7 0.065 0 0
  8 0.075 0.06 0.000415119
  9 0.085 2.94 0.018616
  10 0.095 0 0
  11 0.105 1.07 0.00692
  12 0.115 3.73 0.0234953
  13 0.125 1.4 0.00903067
  14 0.135 7.11 0.0442241
  15 0.145 1.69 0.0114855
  16 0.155 0 0
  17 0.165 0.07 0.000484306
  18 0.175 4.96 0.0312291
  19 0.185 5.83 0.0371965
  20 0.195 1.14 0.00721458
  21 0.205 0 0
  22 0.215 0 0
  23 0.225 0.05 0.000345933
  24 0.235 2.53 0.0160208
  25 0.245 4.21 0.0267472
  26 0.255 5.31 0.0340645
  27 0.265 7.85 0.0489127
  28 0.275 1.37 0.00934057
  29 0.285 18.5 0.118526
  30 0.295 72.16 0.460855
  31 0.305 144.14 0.908391
  32 0.315 172.8 1.09788
  33 0.325 180.09 1.13932
  34 0.335 194.88 1.23567
  35 0.345 186.59 1.18436
  36 0.355 191.82 1.22095
  37 0.365 188.39 1.19864
  38 0.375 190.54 1.20451
  39 0.385 190.09 1.20497
  40 0.395 190.14 1.20676
  41 0.405 189.25 1.19553
  42 0.415 187.42 1.19508
  43 0.425 183.77 1.16859
  44 0.435 181.27 1.14489
  45 0.445 185.71 1.17801
  46 0.455 169.9 1.07689
  47 0.465 167.67 1.06803
  48 0.475 140.22 0.887324
  49 0.485 125.82 0.801753
  50 0.495 117.16 0.741251
  51 0.505 106.14 0.671303
  52 0.515 98.81 0.62604
  53 0.525 110.04 0.697527
  54 0.535 119.23 0.758332
  55 0.545 137.06 0.870963
  56 0.555 165.11 1.04276
  57 0.565 175.35 1.11582
  58 0.575 176.9 1.12366
  59 0.585 174.58 1.10347
  60 0.595 185.37 1.17747
  61 0.605 186.02 1.17719
  62 0.615 190.66 1.2096
  63 0.625 179.86 1.14431
  64 0.635 204.07 1.29579
  65 0.645 192.6 1.21747
  66 0.655 176.94 1.12706
  67 0.665 192.76 1.22023
  68 0.675 183.3 1.16335
  69 0.685 169.33 1.07405
  70 0.695 128.52 0.812378
  71 0.705 92.14 0.58536
  72 0.715 20.31 0.130083
  73 0.725 4.96 0.0323502
  74 0.735 0.29 0.00200641
  75 0.745 0.72 0.0047572
  76 0.755 4.86 0.0303992
  77 0.765 3.47 0.0222829
  78 0.775 2.95 0.0186852
  79 0.785 0.7 0.00484306
  80 0.795 2.3 0.0141881
  81 0.805 0 0
  82 0.815 1.01 0.00653938
  83 0.825 1.99 0.0124917
  84 0.835 0 0
  85 0.845 2.97 0.0188236
  86 0.855 0.03 0.00020756
  87 0.865 0 0
  88 0.875 3 0.0190311
  89 0.885 0 0
  90 0.895 0.53 0.00366689
  91 0.905 2.47 0.0153642
  92 0.915 0 0
  93 0.925 0 0
  94 0.935 2.14 0.0130811
  95 0.945 0.86 0.00595004
  96 0.955 0 0
  97 0.965 4.53 0.0278918
  98 0.975 1.8 0.0124536
  99 0.985 5.35 0.0335651
  100 0.995 3.23 0.0206224
29000 100 7050
  1 0.005 3.52 0.0223701
  2 0.015 2.09 0.0130456
  3 0.025 4.35 0.0277331
  4 0.035 1.61 0.0100524
  5 0.045 0 0
  6 0.055 0 0
  7 0.065 0 0
  8 0.075 1.81 0.0112809
  9 0.085 1.19 0.00775024
  10 0.095 0 0
  11 0.105 0.02 0.000138373
  12 0.115 2.65 0.0166441
  13 0.125 3.78 0.0243932
  14 0.135 6.2 0.0385663
  15 0.145 2.35 0.0154137
  16 0.155 0 0
  17 0.165 1.15 0.00749074
  18 0.175 3.75 0.0240304
  19 0.185 4.25 0.02661
  20 0.195 2.36 0.0147757
  21 0.205 0.49 0.00321766
  22 0.215 0 0
  23 0.225 0 0
  24 0.235 1.92 0.0121627
  25 0.245 2.22 0.0141175
  26 0.255 4.24 0.0265236
  27 0.265 6.93 0.0442379
  28 0.275 4.37 0.0278025
  29 0.285 19.08 0.121659
  30 0.295 70.05 0.448809
  31 0.305 144.97 0.914375
  32 0.315 161.58 1.02659
  33 0.325 184.43 1.16434
  34 0.335 197.5 1.25392
  35 0.345 184.18 1.17417
  36 0.355 191.06 1.21106
  37 0.365 187.5 1.1886
  38 0.375 191.14 1.21277
  39 0.385 195.72 1.24056
  40 0.395 184.86 1.17213
  41 0.405 189.97 1.20567
  42 0.415 183.49 1.16277
  43 0.425 187.57 1.19072
  44 0.435 181.07 1.14965
  45 0.445 193.36 1.22856
  46 0.455 173.54 1.10004
  47 0.465 164.39 1.03973
  48 0.475 136.2 0.868273
  49 0.485 133.02 0.842201
  50 0.495 120.37 0.762304
  51 0.505 96.85 0.618878
  52 0.515 105.38 0.665268
  53 0.525 109.58 0.692567
  54 0.535 129.32 0.820224
  55 0.545 132.7 0.841022
  56 0.555 163.53 1.0403
  57 0.565 178.6 1.13263
  58 0.575 167.97 1.06429
  59 0.585 184.01 1.16675
  60 0.595 183.8 1.16611
  61 0.605 183.42 1.16408
  62 0.615 193.94 1.23172
  63 0.625 187.32 1.1873
  64 0.635 187.48 1.1925
  65 0.645 200.07 1.26639
  66 0.655 179.03 1.13724
  67 0.665 187.1 1.18537
  68 0.675 181.61 1.15461
  69 0.685 174.56 1.10356
  70 0.695 134.1 0.85195
  71 0.705 78.37 0.49523
  72 0.715 18.64 0.121064
  73 0.725 6.09 0.0379432
  74 0.735 1.8 0.0114704
  75 0.745 0 0
  76 0.755 3.74 0.0233747
  77 0.765 6.44 0.0410029
  78 0.775 1.82 0.0117468
  79 0.785 1.46 0.00930781
  80 0.795 1.54 0.00972331
  81 0.805 0.3 0.0020756
  82 0.815 2.7 0.0169555
  83 0.825 0 0
  84 0.835 0.15 0.0010378
  85 0.845 2.85 0.0179933
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0.97 0.00627988
  89 0.885 2.03 0.0127512
  90 0.895 0.7 0.00484306
  91 0.905 2.3 0.0141881
  92 0.915 0 0
  93 0.925 0 0
  94 0.935 2.75 0.0173015
  95 0.945 0.25 0.00172966
  96 0.955 1.19 0.00749151
  97 0.965 2.67 0.0174551
  98 0.975 3.67 0.0227869
  99 0.985 3.47 0.0219897
  100 0.995 7.43 0.0473867
30000 100 7049.999999999998
  1 0.005 0 0
  2 0.015 4.09 0.0260722
  3 0.025 4.91 0.0310211
  4 0.035 0 0
  5 0.045 0 0
  6 0.055 0 0
  7 0.065 0.41 0.00283665
  8 0.075 2.59 0.0161945
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0.63 0.00428976
  13 0.125 6.37 0.0397942
  14 0.135 4.3 0.0271974
  15 0.145 3.42 0.021937
  16 0.155 0.61 0.00422038
  17 0.165 3.25 0.0207608
  18 0.175 2.42 0.0150183
  19 0.185 1.32 0.00852893
  20 0.195 1.82 0.0114708
  21 0.205 2.45 0.0152604
  22 0.215 0.41 0.00280215
  23 0.225 2.28 0.0144636
  24 0.235 0.72 0.00456747
  25 0.245 0.22 0.0015221
  26 0.255 4.22 0.0271786
  27 0.265 4.97 0.0313327
  28 0.275 3.29 0.0206063
  29 0.285 19.99 0.126765
  30 0.295 71.44 0.452752
  31 0.305 130.3 0.825245
  32 0.315 164.43 1.04432
  33 0.325 201.62 1.28184
  34 0.335 181.29 1.14581
  35 0.345 189.85 1.20593
  36 0.355 189.93 1.20379
  37 0.365 188.28 1.1945
  38 0.375 190.58 1.21326
  39 0.385 188.42 1.19615
  40 0.395 191.07 1.20673
  41 0.405 193.09 1.22648
  42 0.415 173.35 1.10222
  43 0.425 198.59 1.25463
  44 0.435 185.11 1.17494
  45 0.445 185.37 1.17581
  46 0.455 177.87 1.13206
  47 0.465 167.01 1.05713
  48 0.475 134.85 0.853551
  49 0.485 133.69 0.848165
  50 0.495 113.31 0.719926
  51 0.505 105.77 0.676384
  52 0.515 108.29 0.683522
  53 0.525 103.06 0.653857
  54 0.535 131.98 0.836575
  55 0.545 144.65 0.916283
  56 0.555 167.16 1.06317
  57 0.565 172.14 1.09602
  58 0.575 192.03 1.21439
  59 0.585 165.71 1.04855
  60 0.595 178.53 1.13177
  61 0.605 193.46 1.2282
  62 0.615 178.96 1.13943
  63 0.625 195.09 1.23556
  64 0.635 187.71 1.18778
  65 0.645 200.78 1.27232
  66 0.655 177.52 1.13085
  67 0.665 187.07 1.18492
  68 0.675 178.03 1.13184
  69 0.685 181.28 1.14681
  70 0.695 129.5 0.826023
  71 0.705 67.73 0.424945
  72 0.715 18.64 0.11927
  73 0.725 7.5 0.0480607
  74 0.735 2.27 0.0139805
  75 0.745 0 0
  76 0.755 2.36 0.0146032
  77 0.765 7.69 0.0487199
  78 0.775 1.95 0.0128014
  79 0.785 2.92 0.0184776
  80 0.795 0.08 0.000553492
  81 0.805 2.71 0.0171799
  82 0.815 0.29 0.00185117
  83 0.825 0 0
  84 0.835 1.9 0.012145
  85 0.845 1.1 0.00688608
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0 0
  89 0.885 2.53 0.0157793
  90 0.895 1.3 0.00899425
  91 0.905 2.17 0.0132886
  92 0.915 0 0
  93 0.925 0.37 0.0025599
  94 0.935 2.63 0.0164712
  95 0.945 0 0
  96 0.955 2.83 0.0178549
  97 0.965 0.17 0.00117617
  98 0.975 5.94 0.0376471
  99 0.985 3.96 0.0254833
  100 0.995 8.1 0.0510563
31000 100 7050.000000000001
  1 0.005 0.72 0.00461921
  2 0.015 5.42 0.0341702
  3 0.025 2.86 0.018304
  4 0.035 0 0
  5 0.045 0 0
  6 0.055 0 0
  7 0.065 2.87 0.0181489
  8 0.075 0.13 0.000882176
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0.49 0.00339014
  13 0.125 4.48 0.0279771
  14 0.135 6.28 0.0395682
  15 0.145 2.41 0.0153976
  16 0.155 3.69 0.023805
  17 0.165 3.42 0.0214885
  18 0.175 0.23 0.00159129
  19 0.185 0 0
  20 0.195 1.82 0.0113501
  21 0.205 1.31 0.00858048
  22 0.215 5.03 0.0316099
  23 0.225 0.84 0.00555294
  24 0.235 0 0
  25 0.245 1.25 0.00821711
  26 0.255 3.65 0.0224243
  27 0.265 1.1 0.00742079
  28 0.275 6.89 0.0433919
  29 0.285 17.25 0.110602
  30 0.295 64.08 0.405815
  31 0.305 130.84 0.827739
  32 0.315 164.6 1.04605
  33 0.325 197.4 1.24828
  34 0.335 186.92 1.19002
  35 0.345 188.37 1.19534
  36 0.355 187.25 1.18673
  37 0.365 197.31 1.24759
  38 0.375 187.08 1.18918
  39 0.385 179.87 1.14804
  40 0.395 200.24 1.26389
  41 0.405 193.32 1.22856
  42 0.415 173.72 1.10558
  43 0.425 203.17 1.28461
  44 0.435 183.15 1.16433
  45 0.445 183.76 1.16155
  46 0.455 170.65 1.0871
  47 0.465 170.56 1.08032
  48 0.475 125.93 0.799513
  49 0.485 139.4 0.880443
  50 0.495 119 0.755188
  51 0.505 106.46 0.680537
  52 0.515 110.42 0.695274
  53 0.525 112.05 0.711105
  54 0.535 131.83 0.835141
  55 0.545 156.51 0.995492
  56 0.555 159.12 1.00822
  57 0.565 175.02 1.1135
  58 0.575 172.87 1.09564
  59 0.585 190.7 1.20593
  60 0.595 172.74 1.0975
  61 0.605 195.18 1.23646
  62 0.615 179.7 1.14372
  63 0.625 189.34 1.19957
  64 0.635 192.47 1.22205
  65 0.645 189.77 1.2012
  66 0.655 183.69 1.16697
  67 0.665 183.49 1.16149
  68 0.675 179.38 1.1418
  69 0.685 179.43 1.13701
  70 0.695 129.83 0.822632
  71 0.705 64.69 0.412467
  72 0.715 13.01 0.0816634
  73 0.725 8.99 0.0573519
  74 0.735 3.55 0.0225087
  75 0.745 0 0
  76 0.755 3.45 0.0213856
  77 0.765 3.51 0.0231116
  78 0.775 4.61 0.029187
  79 0.785 3.43 0.0214714
  80 0.795 1.99 0.0128195
  81 0.805 1.01 0.00621166
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 3 0.0190311
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0 0
  89 0.885 0.82 0.00550081
  90 0.895 3.21 0.0205358
  91 0.905 1.97 0.0120256
  92 0.915 0 0
  93 0.925 0.79 0.00546574
  94 0.935 2.21 0.0135654
  95 0.945 1.85 0.0114541
  96 0.955 1.15 0.00757699
  97 0.965 0.85 0.00588085
  98 0.975 7.88 0.049034
  99 0.985 4.14 0.0272289
  100 0.995 5.13 0.032043
32000 100 7050
  1 0.005 2.73 0.0173873
  2 0.015 2.85 0.0179933
  3 0.025 2.82 0.0177858
  4 0.035 0.33 0.00228316
  5 0.045 0 0
  6 0.055 1.01 0.00659113
  7 0.065 1.99 0.01244
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 2.02 0.0125441
  13 0.125 1.24 0.00828591
  14 0.135 5.58 0.0348977
  15 0.145 5.14 0.0337163
  16 0.155 5.98 0.0372684
  17 0.165 1.04 0.00650546
  18 0.175 0 0
  19 0.185 0 0
  20 0.195 0.38 0.0025256
  21 0.205 5.34 0.0336857
  22 0.215 0.44 0.00287172
  23 0.225 2.65 0.0166958
  24 0.235 0.19 0.00131454
  25 0.245 2.26 0.0139113
  26 0.255 3.37 0.021591
  27 0.265 0.37 0.0025599
  28 0.275 5.71 0.0360213
  29 0.285 21.54 0.137696
  30 0.295 60.12 0.382453
  31 0.305 123.5 0.783304
  32 0.315 164.3 1.04194
  33 0.325 198.67 1.25467
  34 0.335 185.39 1.17785
  35 0.345 186.32 1.18264
  36 0.355 187.74 1.1938
  37 0.365 202.54 1.28015
  38 0.375 179.23 1.14187
  39 0.385 183.57 1.16377
  40 0.395 200.89 1.27412
  41 0.405 194.69 1.23776
  42 0.415 180.1 1.1407
  43 0.425 198.04 1.25528
  44 0.435 190.88 1.21455
  45 0.445 161.68 1.02008
  46 0.455 177.14 1.12622
  47 0.465 176.12 1.11668
  48 0.475 134.05 0.850673
  49 0.485 125.26 0.793204
  50 0.495 130.31 0.827056
  51 0.505 105.19 0.669577
  52 0.515 111.93 0.710396
  53 0.525 116.72 0.737741
  54 0.535 141.73 0.895632
  55 0.545 155.15 0.987273
  56 0.555 157 0.995761
  57 0.565 181.24 1.14957
  58 0.575 173 1.10115
  59 0.585 192.47 1.21462
  60 0.595 175.3 1.11578
  61 0.605 189.17 1.20033
  62 0.615 190.38 1.20602
  63 0.625 175.22 1.11523
  64 0.635 197.8 1.25251
  65 0.645 184.03 1.16782
  66 0.655 177.67 1.13033
  67 0.665 186.66 1.18082
  68 0.675 184.3 1.16931
  69 0.685 170.42 1.08009
  70 0.695 140.31 0.890137
  71 0.705 52.9 0.335881
  72 0.715 13.12 0.0826487
  73 0.725 5.5 0.035931
  74 0.735 6 0.0380622
  75 0.745 0 0
  76 0.755 4.02 0.0256052
  77 0.765 2.42 0.0155013
  78 0.775 3.85 0.0244118
  79 0.785 5.21 0.0330277
  80 0.795 2.5 0.0156408
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0.52 0.0035977
  84 0.835 2.48 0.0154334
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 4.41 0.0271133
  91 0.905 1.59 0.0109489
  92 0.915 0 0
  93 0.925 2.19 0.0136512
  94 0.935 1.12 0.00752466
  95 0.945 2.69 0.0168863
  96 0.955 0.13 0.000899425
  97 0.965 5.47 0.0349645
  98 0.975 5.41 0.0337905
  99 0.985 1.98 0.0133195
  100 0.995 5.28 0.0328566
33000 100 7050.000000000002
  1 0.005 0.66 0.00456631
  2 0.015 2.62 0.016402
  3 0.025 1.58 0.010207
  4 0.035 1.66 0.0104846
  5 0.045 0 0
  6 0.055 2.79 0.0175782
  7 0.065 0.21 0.00145292
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0.47 0.00325177
  12 0.115 2.53 0.0157793
  13 0.125 0 0
  14 0.135 4.4 0.0278548
  15 0.145 7.06 0.0449303
  16 0.155 6.43 0.0406405
  17 0.165 0.11 0.000761052
  18 0.175 0 0
  19 0.185 0.44 0.00276823
  20 0.195 2.54 0.0161245
  21 0.205 0.56 0.0037882
  22 0.215 2.42 0.0151045
  23 0.225 0.82 0.00546631
  24 0.235 2.67 0.0169549
  25 0.245 2.55 0.0159177
  26 0.255 3 0.0190311
  27 0.265 0 0
  28 0.275 7.19 0.045157
  29 0.285 19.51 0.125324
  30 0.295 48.21 0.305589
  31 0.305 131.16 0.834024
  32 0.315 163.39 1.03505
  33 0.325 191.96 1.21941
  34 0.335 185.92 1.17384
  35 0.345 171.18 1.0894
  36 0.355 200.44 1.27156
  37 0.365 201.13 1.27324
  38 0.375 181.57 1.15663
  39 0.385 191.54 1.21067
  40 0.395 201.87 1.28024
  41 0.405 178.34 1.13133
  42 0.415 187.07 1.18832
  43 0.425 193.59 1.22961
  44 0.435 179.11 1.13876
  45 0.445 182.15 1.1506
  46 0.455 169.74 1.07887
  47 0.465 176.33 1.11523
  48 0.475 151.73 0.966751
  49 0.485 122.97 0.77824
  50 0.495 124.15 0.7848
  51 0.505 111.16 0.708242
  52 0.515 117.69 0.748781
  53 0.525 126.02 0.796341
  54 0.535 137.66 0.868387
  55 0.545 145.77 0.929155
  56 0.555 160.93 1.02143
  57 0.565 186.46 1.18166
  58 0.575 174.78 1.11179
  59 0.585 187.84 1.18607
  60 0.595 180.59 1.14993
  61 0.605 181 1.14861
  62 0.615 191.12 1.21278
  63 0.625 189.39 1.20276
  64 0.635 191.64 1.21345
  65 0.645 178.83 1.13477
  66 0.655 185.96 1.18115
  67 0.665 181.96 1.1506
  68 0.675 196.02 1.24439
  69 0.685 161.18 1.02573
  70 0.695 131.61 0.832912
  71 0.705 52.6 0.332822
  72 0.715 11.49 0.0727512
  73 0.725 3.05 0.01986
  74 0.735 3.63 0.0230449
  75 0.745 4.23 0.0268684
  76 0.755 1.94 0.012715
  77 0.765 2.4 0.0148799
  78 0.775 5.97 0.0377167
  79 0.785 2.86 0.0182005
  80 0.795 2.46 0.015433
  81 0.805 0.51 0.00339053
  82 0.815 0 0
  83 0.825 2.57 0.0161768
  84 0.835 0.43 0.00285428
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 2.8 0.0176474
  91 0.905 3.2 0.0204148
  92 0.915 1.27 0.00830373
  93 0.925 1.73 0.0107274
  94 0.935 0.91 0.00629597
  95 0.945 2.34 0.0144648
  96 0.955 3.87 0.0244294
  97 0.965 4.43 0.0278209
  98 0.975 1.23 0.00850994
  99 0.985 2.94 0.0182538
  100 0.995 7.76 0.0488764
34000 100 7049.999999999999
  1 0.005 0 0
  2 0.015 1.2 0.00773319
  3 0.025 1.98 0.0125433
  4 0.035 2.59 0.0161945
  5 0.045 1.44 0.00916943
  6 0.055 1.79 0.011453
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 2.12 0.0132704
  12 0.115 0.88 0.00576069
  13 0.125 0 0
  14 0.135 5.02 0.0317994
  15 0.145 6.79 0.0430105
  16 0.155 5.13 0.0320603
  17 0.165 1.06 0.00731652
  18 0.175 0.74 0.00468859
  19 0.185 2.26 0.0143425
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 1.08 0.00676496
  23 0.225 1.92 0.0122662
  24 0.235 1.77 0.0115906
  25 0.245 4.34 0.0272327
  26 0.255 2.89 0.0182701
  27 0.265 0.89 0.0061576
  28 0.275 6.57 0.0407985
  29 0.285 22.64 0.144909
  30 0.295 54.75 0.347439
  31 0.305 107.85 0.684928
  32 0.315 166.02 1.05142
  33 0.325 192.26 1.2206
  34 0.335 185.25 1.17324
  35 0.345 167.38 1.06689
  36 0.355 206 1.30506
  37 0.365 194.31 1.22963
  38 0.375 184.06 1.17042
  39 0.385 197.25 1.25166
  40 0.395 193.81 1.22603
  41 0.405 177.07 1.12306
  42 0.415 187.88 1.19031
  43 0.425 188 1.19123
  44 0.435 174.56 1.11144
  45 0.445 192.22 1.21634
  46 0.455 181.31 1.15081
  47 0.465 173.48 1.10072
  48 0.475 151.5 0.961813
  49 0.485 129.08 0.818823
  50 0.495 126.92 0.804447
  51 0.505 112.35 0.715216
  52 0.515 122.12 0.775998
  53 0.525 126.18 0.795895
  54 0.535 133.65 0.847974
  55 0.545 149.33 0.95244
  56 0.555 165.53 1.05197
  57 0.565 188.03 1.18635
  58 0.575 173.6 1.10587
  59 0.585 186.69 1.17891
  60 0.595 189.57 1.20325
  61 0.605 171.44 1.09215
  62 0.615 195.7 1.23762
  63 0.625 182.93 1.16273
  64 0.635 190.79 1.2085
  65 0.645 182.23 1.15849
  66 0.655 189.97 1.20096
  67 0.665 188.04 1.1977
  68 0.675 192.88 1.21806
  69 0.685 167.88 1.0636
  70 0.695 109.57 0.698846
  71 0.705 51.34 0.325554
  72 0.715 13.02 0.0831815
  73 0.725 1.1 0.00761052
  74 0.735 2.26 0.0142563
  75 0.745 5.43 0.0344636
  76 0.755 2 0.0131474
  77 0.765 2.68 0.0168171
  78 0.775 6.99 0.0431869
  79 0.785 1.64 0.0113466
  80 0.795 0.23 0.00159129
  81 0.805 2.7 0.0169555
  82 0.815 0.07 0.000484306
  83 0.825 3 0.0190311
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 2.26 0.0139113
  91 0.905 3.24 0.0209676
  92 0.915 3.5 0.0222145
  93 0.925 0 0
  94 0.935 2.28 0.0141877
  95 0.945 4.61 0.0292905
  96 0.955 2.71 0.0177664
  97 0.965 2.38 0.0147416
  98 0.975 0.3 0.0020756
  99 0.985 8.45 0.0525809
  100 0.995 3.27 0.0216063
35000 100 7050
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 2.61 0.0163328
  4 0.035 2.6 0.0166604
  5 0.045 3.63 0.0229932
  6 0.055 0.16 0.00110698
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0.34 0.00235234
  11 0.105 2.51 0.015641
  12 0.115 0.15 0.0010378
  13 0.125 0.84 0.00553569
  14 0.135 6.67 0.0416628
  15 0.145 2.55 0.0167974
  16 0.155 3.56 0.0229746
  17 0.165 5.44 0.0339463
  18 0.175 1.94 0.012301
  19 0.185 0 0
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 0.01 6.91865e-05
  23 0.225 2.32 0.0147404
  24 0.235 3.13 0.0195166
  25 0.245 2.11 0.0141154
  26 0.255 4.43 0.0276829
  27 0.265 2.7 0.0168003
  28 0.275 3.73 0.024237
  29 0.285 27.66 0.173915
  30 0.295 47.48 0.30316
  31 0.305 102.99 0.655046
  32 0.315 170.65 1.08009
  33 0.325 186.01 1.18052
  34 0.335 185.11 1.17136
  35 0.345 178.71 1.13796
  36 0.355 199.46 1.26176
  37 0.365 186.36 1.18159
  38 0.375 177.52 1.12978
  39 0.385 189.8 1.20377
  40 0.395 196.56 1.24882
  41 0.405 189.04 1.19713
  42 0.415 182.42 1.15564
  43 0.425 183.42 1.16248
  44 0.435 184.09 1.16834
  45 0.445 192.57 1.22483
  46 0.455 186.77 1.17991
  47 0.465 173.69 1.1032
  48 0.475 142.44 0.904529
  49 0.485 143.41 0.908808
  50 0.495 126.35 0.804229
  51 0.505 119.42 0.759681
  52 0.515 124.63 0.788604
  53 0.525 123.55 0.779131
  54 0.535 133.4 0.850712
  55 0.545 155.43 0.985312
  56 0.555 171.68 1.08919
  57 0.565 179.48 1.13818
  58 0.575 174.85 1.10894
  59 0.585 192.32 1.22026
  60 0.595 191.25 1.21225
  61 0.605 168 1.06867
  62 0.615 190.64 1.20586
  63 0.625 183.52 1.16474
  64 0.635 185.92 1.17991
  65 0.645 196.75 1.2478
  66 0.655 191.73 1.21512
  67 0.665 191.09 1.21872
  68 0.675 189.6 1.19702
  69 0.685 173.23 1.0957
  70 0.695 92.47 0.588523
  71 0.705 43.88 0.280409
  72 0.715 11.78 0.0744471
  73 0.725 1.66 0.011485
  74 0.735 2.79 0.0176127
  75 0.745 2.99 0.0189274
  76 0.755 2.72 0.0176458
  77 0.765 5.99 0.0374411
  78 0.775 4.89 0.030831
  79 0.785 1.4 0.00923765
  80 0.795 0 0
  81 0.805 0.16 0.00100349
  82 0.815 3.86 0.0246362
  83 0.825 1.98 0.0124225
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 2.31 0.0142572
  91 0.905 3.24 0.0209503
  92 0.915 3.45 0.0218858
  93 0.925 0 0
  94 0.935 5.36 0.0331341
  95 0.945 3.64 0.0239593
  96 0.955 2.43 0.0155187
  97 0.965 1.86 0.0116958
  98 0.975 1.44 0.00904869
  99 0.985 5.47 0.0341194
  100 0.995 3.8 0.024773
36000 100 7050.000000000001
  1 0.005 0.26 0.00179885
  2 0.015 0 0
  3 0.025 0.67 0.00446301
  4 0.035 5.27 0.0336843
  5 0.045 3.06 0.018946
  6 0.055 0 0
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 1.91 0.0119037
  11 0.105 1.09 0.00712737
  12 0.115 0.14 0.000968611
  13 0.125 3.56 0.0224054
  14 0.135 5.05 0.0319897
  15 0.145 0.25 0.00172966
  16 0.155 4.04 0.0254503
  17 0.165 6.09 0.0386677
  18 0.175 1.87 0.0120065
  19 0.185 0 0
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 0 0
  23 0.225 0.2 0.00138373
  24 0.235 5.47 0.0343953
  25 0.245 2.27 0.0146014
  26 0.255 2.59 0.0163842
  27 0.265 6.75 0.0424405
  28 0.275 4.18 0.0273676
  29 0.285 22.85 0.145293
  30 0.295 53.46 0.3396
  31 0.305 93.2 0.588692
  32 0.315 150.67 0.959503
  33 0.325 204.66 1.29692
  34 0.335 176.82 1.12128
  35 0.345 180.33 1.14412
  36 0.355 197.05 1.2485
  37 0.365 186.37 1.18076
  38 0.375 176.54 1.12395
  39 0.385 191.35 1.2132
  40 0.395 191.97 1.22144
  41 0.405 194.48 1.23015
  42 0.415 184.52 1.17135
  43 0.425 188.37 1.19017
  44 0.435 177.69 1.12652
  45 0.445 190.63 1.21491
  46 0.455 182.98 1.15914
  47 0.465 173.66 1.10106
  48 0.475 162.36 1.03024
  49 0.485 145.5 0.922733
  50 0.495 130.18 0.824587
  51 0.505 113.31 0.723687
  52 0.515 126.18 0.796775
  53 0.525 127.16 0.802779
  54 0.535 127.83 0.815935
  55 0.545 159.67 1.01284
  56 0.555 176.05 1.11756
  57 0.565 189.92 1.20072
  58 0.575 166.81 1.05789
  59 0.585 189.81 1.20793
  60 0.595 189.86 1.19962
  61 0.605 168.59 1.07212
  62 0.615 189.72 1.20627
  63 0.625 198.75 1.25838
  64 0.635 173.03 1.09771
  65 0.645 203.3 1.29012
  66 0.655 202.15 1.2828
  67 0.665 183 1.16205
  68 0.675 189.97 1.20298
  69 0.685 170.56 1.08088
  70 0.695 81.11 0.514584
  71 0.705 39.69 0.252834
  72 0.715 12.13 0.0779726
  73 0.725 4.02 0.0252085
  74 0.735 0.76 0.00518918
  75 0.745 2.52 0.0157102
  76 0.755 2.53 0.0160036
  77 0.765 5.42 0.0344806
  78 0.775 4.92 0.0316595
  79 0.785 2.13 0.0130119
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 3.66 0.0233215
  83 0.825 2.34 0.0147408
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 3.46 0.021472
  91 0.905 2.54 0.0165902
