# Chunk-averaged data for fix dens_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
1000 100 7050.000000000001
  69 0.685 197.22 1.24648
  70 0.695 189.22 1.20369
  71 0.705 179.52 1.13279
  72 0.715 144.92 0.924188
  73 0.725 87.19 0.553389
  74 0.735 38.22 0.240525
  75 0.745 11.54 0.0746322
  76 0.755 3.64 0.0230278
  77 0.765 2.65 0.0166096
  78 0.775 0.66 0.00456631
  79 0.785 4.25 0.0267308
  80 0.795 2.92 0.0185466
  81 0.805 1.91 0.0123695
  82 0.815 2.58 0.0161253
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 3.9 0.0249302
  87 0.865 2.1 0.013132
  88 0.875 0 0
  89 0.885 2.2 0.0138412
  90 0.895 2.37 0.0150001
  91 0.905 1.43 0.00922099
  92 0.915 1.94 0.012301
  93 0.925 1.06 0.00673008
  94 0.935 3 0.0190311
  95 0.945 0 0
  96 0.955 3.33 0.0218145
  97 0.965 6.66 0.0414901
  98 0.975 5.55 0.035587
  99 0.985 2.49 0.0155026
  100 0.995 6.66 0.0418351
33000 100 7049.999999999999
  1 0.005 2.61 0.0165398
  2 0.015 2.04 0.0123892
  3 0.025 0.96 0.00664191
  4 0.035 0 0
  5 0.045 0 0
  6 0.055 2.22 0.0136346
  7 0.065 2.91 0.0189431
  8 0.075 0.87 0.00548453
  9 0.085 0 0
  10 0.095 0.78 0.00539655
  11 0.105 2.22 0.0136346
  12 0.115 2.76 0.0173706
  13 0.125 0.24 0.00166048
  14 0.135 0 0
  15 0.145 0 0
  16 0.155 1.19 0.00795722
  17 0.165 4.7 0.029344
  18 0.175 4.73 0.0299482
  19 0.185 1.49 0.0096361
  20 0.195 2.17 0.0136681
  21 0.205 0.72 0.00460196
  22 0.215 0 0
  23 0.225 0 0
  24 0.235 0.02 0.000138373
  25 0.245 6.12 0.0388925
  26 0.255 4.05 0.0262785
  27 0.265 45.63 0.29212
  28 0.275 136.65 0.864125
  29 0.285 176.61 1.12079
  30 0.295 202.33 1.28091
  31 0.305 176.87 1.12523
  32 0.315 198.35 1.25453
  33 0.325 189.27 1.19979
  34 0.335 199.66 1.26837
  35 0.345 195.3 1.23677
  36 0.355 188 1.19497
  37 0.365 179.65 1.14445
  38 0.375 193.03 1.2192
  39 0.385 182.63 1.1621
  40 0.395 179.33 1.13435
  41 0.405 185.01 1.17317
  42 0.415 179.89 1.14366
  43 0.425 177.95 1.12825
  44 0.435 153.44 0.972976
  45 0.445 110.38 0.70012
  46 0.455 84.87 0.538925
  47 0.465 60.95 0.388885
  48 0.475 45.66 0.287567
  49 0.485 37.59 0.236649
  50 0.495 30.29 0.192921
  51 0.505 17.77 0.112992
  52 0.515 19.56 0.12517
  53 0.525 35.58 0.223605
  54 0.535 41.67 0.266878
  55 0.545 72.35 0.458013
  56 0.555 98.12 0.620179
  57 0.565 151.79 0.966114
  58 0.575 191.65 1.21683
  59 0.585 195.5 1.23808
  60 0.595 190.33 1.20309
  61 0.605 192.08 1.22498
  62 0.615 193.87 1.22836
  63 0.625 198.88 1.2608
  64 0.635 195.08 1.23992
  65 0.645 203.24 1.28444
  66 0.655 193.96 1.23024
  67 0.665 201.04 1.2751
  68 0.675 190.54 1.21284
  69 0.685 184.55 1.16778
  70 0.695 190.75 1.21129
  71 0.705 175.56 1.11336
  72 0.715 155.36 0.983621
  73 0.725 93.63 0.595427
  74 0.735 42.19 0.269216
  75 0.745 11.69 0.0742902
  76 0.755 5.25 0.0333045
  77 0.765 1.48 0.0091702
  78 0.775 2.26 0.0140838
  79 0.785 0.74 0.00494732
  80 0.795 2.8 0.0176474
  81 0.805 4.72 0.0303792
  82 0.815 1.48 0.00906671
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 5.7 0.0359866
  87 0.865 0.3 0.0020756
  88 0.875 0.01 6.91865e-05
  89 0.885 4.35 0.0274226
  90 0.895 1.64 0.0105704
  91 0.905 0 0
  92 0.915 0 0
  93 0.925 3.44 0.0221271
  94 0.935 2.56 0.0159352
  95 0.945 0 0
  96 0.955 2.9 0.0183393
  97 0.965 6.1 0.0387541
  98 0.975 4.18 0.0265742
  99 0.985 5.16 0.0333027
  100 0.995 6.05 0.03777
34000 100 7049.999999999999
  1 0.005 3.99 0.0252769
  2 0.015 1.96 0.0127154
  3 0.025 1.75 0.010745
  4 0.035 0 0
  5 0.045 0 0
  6 0.055 2.64 0.0165404
  7 0.065 0.59 0.00408201
  8 0.075 2.77 0.0174398
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 2.99 0.0189619
  12 0.115 0.42 0.00266436
  13 0.125 2.59 0.0164359
  14 0.135 0 0
  15 0.145 0.34 0.00228335
  16 0.155 2.56 0.0160559
  17 0.165 2.55 0.0162109
  18 0.175 3.55 0.0225432
  19 0.185 1.19 0.00761225
  20 0.195 1.72 0.0107962
  21 0.205 2.84 0.0179586
  22 0.215 0.25 0.00169517
  23 0.225 0 0
  24 0.235 3.02 0.0194282
  25 0.245 4.36 0.0275263
  26 0.255 5.29 0.0338744
  27 0.265 68.68 0.435519
  28 0.275 132.48 0.83969
  29 0.285 177.71 1.13042
  30 0.295 189.17 1.19753
  31 0.305 186.05 1.18279
  32 0.315 198.38 1.25549
  33 0.325 196.26 1.24586
  34 0.335 183.23 1.16318
  35 0.345 197.58 1.25246
  36 0.355 185.89 1.17646
  37 0.365 176.52 1.1229
  38 0.375 195 1.23718
  39 0.385 187.52 1.18832
  40 0.395 180.08 1.14159
  41 0.405 189.61 1.20278
  42 0.415 186.67 1.18582
  43 0.425 180.31 1.14225
  44 0.435 148.35 0.941917
  45 0.445 103.17 0.654894
  46 0.455 78.2 0.496227
  47 0.465 58.71 0.373526
  48 0.475 41.04 0.259552
  49 0.485 34.36 0.21663
  50 0.495 33.39 0.212713
  51 0.505 18.65 0.11777
  52 0.515 19.12 0.122091
  53 0.525 30.68 0.195102
  54 0.535 43.74 0.277594
  55 0.545 61.92 0.39125
  56 0.555 90.73 0.577968
  57 0.565 157.81 1.00062
  58 0.575 191.34 1.21479
  59 0.585 190.57 1.20536
  60 0.595 193.39 1.22544
  61 0.605 183.58 1.16867
  62 0.615 203.13 1.28806
  63 0.625 190.27 1.20511
  64 0.635 196.23 1.2469
  65 0.645 207.11 1.31201
  66 0.655 190.86 1.21259
  67 0.665 198.44 1.25789
  68 0.675 200.04 1.27008
  69 0.685 186.43 1.1813
  70 0.695 200.76 1.27463
  71 0.705 162.8 1.03197
  72 0.715 167.17 1.06085
  73 0.725 91.51 0.580225
  74 0.735 45.29 0.286973
  75 0.745 11.9 0.0758121
  76 0.755 7.32 0.04547
  77 0.765 2 0.0135958
  78 0.775 2.18 0.0135993
  79 0.785 0 0
  80 0.795 0.53 0.00330467
  81 0.805 6.64 0.0421452
  82 0.815 1.83 0.0116435
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 1.72 0.0110032
  86 0.855 3.28 0.0201404
  87 0.865 1 0.00691865
  88 0.875 3.13 0.0196718
  89 0.885 2.87 0.0183904
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 0 0
  93 0.925 2.21 0.0136861
  94 0.935 3.79 0.0243761
  95 0.945 0 0
  96 0.955 4.22 0.0268682
  97 0.965 4.78 0.0302252
  98 0.975 4.51 0.0287711
  99 0.985 4.72 0.0295168
  100 0.995 4.07 0.0261926
35000 100 7049.999999999999
  1 0.005 3.81 0.0243937
  2 0.015 4.25 0.0267308
  3 0.025 2.75 0.0173015
  4 0.035 0 0
  5 0.045 0.27 0.00186804
  6 0.055 2.73 0.0171631
  7 0.065 0 0
  8 0.075 1.76 0.0110039
  9 0.085 1.24 0.00802718
  10 0.095 0 0
  11 0.105 2 0.0121125
  12 0.115 1 0.00691865
  13 0.125 1.98 0.0124225
  14 0.135 1.37 0.0090301
  15 0.145 2.2 0.0134962
  16 0.155 0.45 0.00311339
  17 0.165 1.82 0.0114708
  18 0.175 4.18 0.0265914
  19 0.185 0 0
  20 0.195 0.39 0.00249129
  21 0.205 2.47 0.0158127
  22 0.215 3.06 0.0192048
  23 0.225 0.08 0.000553492
  24 0.235 4 0.0259498
  25 0.245 4.8 0.0297598
  26 0.255 5.46 0.035913
  27 0.265 74.12 0.467171
  28 0.275 144.96 0.923637
  29 0.285 176.94 1.12044
  30 0.295 193.69 1.22601
  31 0.305 179.93 1.14095
  32 0.315 190.71 1.21127
  33 0.325 193.65 1.22867
  34 0.335 182.77 1.15893
  35 0.345 192.37 1.22291
  36 0.355 194.91 1.23104
  37 0.365 172.68 1.10521
  38 0.375 204.06 1.28886
  39 0.385 183.38 1.16415
  40 0.395 187.85 1.19316
  41 0.405 193.86 1.23024
  42 0.415 180.34 1.14213
  43 0.425 182.12 1.15293
  44 0.435 135.18 0.861492
  45 0.445 110.43 0.698017
  46 0.455 70.06 0.445688
  47 0.465 63.69 0.402823
  48 0.475 34.06 0.216693
  49 0.485 31.09 0.196938
  50 0.495 33.92 0.216863
  51 0.505 19.43 0.122511
  52 0.515 20.65 0.129865
  53 0.525 25.27 0.162312
  54 0.535 43.78 0.278734
  55 0.545 59.43 0.374643
  56 0.555 90.4 0.572528
  57 0.565 153.27 0.97368
  58 0.575 180.16 1.14346
  59 0.585 194.45 1.23087
  60 0.595 191.07 1.21528
  61 0.605 180.86 1.14839
  62 0.615 206.83 1.30964
  63 0.625 184.73 1.16824
  64 0.635 198.31 1.26034
  65 0.645 202.44 1.28793
  66 0.655 193.94 1.22777
  67 0.665 199.39 1.26338
  68 0.675 198.17 1.26249
  69 0.685 198.35 1.25292
  70 0.695 191.1 1.21299
  71 0.705 180.92 1.14834
  72 0.715 172.99 1.09425
  73 0.725 84.92 0.543152
  74 0.735 46.29 0.291529
  75 0.745 18.15 0.115897
  76 0.755 5.95 0.0372678
  77 0.765 3.38 0.0216602
  78 0.775 0.34 0.00235234
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 5.59 0.0355533
  82 0.815 3.41 0.02154
  83 0.825 0 0
  84 0.835 0.15 0.0010378
  85 0.845 2.85 0.0179933
  86 0.855 1.17 0.0078016
  87 0.865 2.8 0.0172162
  88 0.875 5.03 0.0320756
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 0 0
  93 0.925 2.91 0.0184084
  94 0.935 0.76 0.00487871
  95 0.945 2.33 0.0147751
  96 0.955 5.3 0.0332192
  97 0.965 3.09 0.0198953
  98 0.975 6.61 0.0420411
  99 0.985 3 0.0190311
  100 0.995 1.19 0.0076985
36000 100 7050
  1 0.005 0.8 0.00505197
  2 0.015 4.23 0.0266269
  3 0.025 6.97 0.0444456
  4 0.035 0 0
  5 0.045 0.61 0.00422038
  6 0.055 2.39 0.0148107
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 3 0.0190311
  10 0.095 0 0
  11 0.105 1.72 0.0109169
  12 0.115 1.28 0.00811419
  13 0.125 0.26 0.00179885
  14 0.135 5.48 0.034568
  15 0.145 0.26 0.00169536
  16 0.155 0 0
  17 0.165 2.31 0.0142572
  18 0.175 3.26 0.02083
  19 0.185 0.43 0.00297502
  20 0.195 0 0
  21 0.205 0.13 0.000899425
  22 0.215 2.33 0.0147578
  23 0.225 4.22 0.0266267
  24 0.235 3.32 0.021728
  25 0.245 5 0.0311436
  26 0.255 14.74 0.093581
  27 0.265 78.2 0.497072
  28 0.275 144.6 0.919111
  29 0.285 187.42 1.1856
  30 0.295 188.74 1.19676
  31 0.305 171.23 1.08959
  32 0.315 191.82 1.21143
  33 0.325 192.38 1.21545
  34 0.335 179.28 1.14591
  35 0.345 199.05 1.25932
  36 0.355 195.72 1.24026
  37 0.365 180.95 1.1562
  38 0.375 198.22 1.25313
  39 0.385 177.3 1.12244
  40 0.395 193.99 1.2329
  41 0.405 188.1 1.19429
  42 0.415 183.56 1.16465
  43 0.425 183.81 1.16404
  44 0.435 133.43 0.848487
  45 0.445 101.54 0.643306
  46 0.455 78.03 0.49393
  47 0.465 59.09 0.375896
  48 0.475 32.09 0.203236
  49 0.485 31.52 0.201207
  50 0.495 30.33 0.191611
  51 0.505 17.61 0.111126
  52 0.515 20.41 0.128394
  53 0.525 24.34 0.15624
  54 0.535 39.9 0.252959
  55 0.545 60.94 0.386867
  56 0.555 89.02 0.565102
  57 0.565 136.82 0.869216
  58 0.575 185.94 1.17729
  59 0.585 185.3 1.17731
  60 0.595 191.18 1.2107
  61 0.605 193.15 1.22714
  62 0.615 193.18 1.22433
  63 0.625 199.24 1.26051
  64 0.635 192.89 1.2257
  65 0.645 193.37 1.22512
  66 0.655 198.74 1.2625
  67 0.665 196.42 1.2415
  68 0.675 199.68 1.27492
  69 0.685 202.05 1.28368
  70 0.695 201.53 1.27228
  71 0.705 178.91 1.13738
  72 0.715 171.34 1.08414
  73 0.725 93.01 0.592518
  74 0.735 46.83 0.296041
  75 0.745 20.96 0.132976
  76 0.755 4.98 0.0317469
  77 0.765 4.12 0.0260728
  78 0.775 0 0
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 3.03 0.0192387
  82 0.815 3.78 0.0239275
  83 0.825 2.19 0.0139272
  84 0.835 2.4 0.0151387
  85 0.845 0.6 0.00389247
  86 0.855 0.98 0.00615934
  87 0.865 7.22 0.0457441
  88 0.875 0.8 0.00518995
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 0 0
  93 0.925 3 0.0190311
  94 0.935 0 0
  95 0.945 1.54 0.0097923
  96 0.955 8.32 0.0525439
  97 0.965 2.29 0.0148261
  98 0.975 5.85 0.0370244
  99 0.985 3 0.0190311
  100 0.995 0 0
37000 100 7049.999999999999
  1 0.005 0 0
  2 0.015 0.83 0.00527677
  3 0.025 8.79 0.0553472
  4 0.035 2.38 0.0155005
  5 0.045 0.88 0.00601942
  6 0.055 2.12 0.0130117
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 2.32 0.0148611
  10 0.095 0.68 0.00416998
  11 0.105 0.93 0.00643435
  12 0.115 2.07 0.0125968
  13 0.125 2.29 0.0144293
  14 0.135 1.55 0.00984424
  15 0.145 2.16 0.0137886
  16 0.155 0 0
  17 0.165 2.82 0.0177858
  18 0.175 1.61 0.0102421
  19 0.185 1.57 0.0100344
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 0 0
  23 0.225 5.31 0.0337713
  24 0.235 4.55 0.0292721
  25 0.245 5.19 0.0324581
  26 0.255 19.72 0.125932
  27 0.265 85.91 0.546638
  28 0.275 147.88 0.936095
  29 0.285 188.12 1.19132
  30 0.295 185.03 1.16944
  31 0.305 167.26 1.06537
  32 0.315 196.88 1.24889
  33 0.325 195.57 1.23828
  34 0.335 179.27 1.14156
  35 0.345 194.91 1.23295
  36 0.355 190.12 1.20614
  37 0.365 189.42 1.2033
  38 0.375 192.67 1.22276
  39 0.385 185.83 1.17925
  40 0.395 193.22 1.22631
  41 0.405 180.94 1.14906
  42 0.415 181.62 1.15351
  43 0.425 182.79 1.15689
  44 0.435 130.98 0.828536
  45 0.445 104.63 0.665996
  46 0.455 75.86 0.48247
  47 0.465 60.94 0.384918
  48 0.475 35.74 0.225298
  49 0.485 20.17 0.131149
  50 0.495 27.28 0.173442
  51 0.505 23.04 0.144589
  52 0.515 16.73 0.105193
  53 0.525 25.74 0.164684
  54 0.535 34.69 0.218327
  55 0.545 63.5 0.403199
  56 0.555 92.86 0.5901
  57 0.565 120.67 0.768433
  58 0.575 183.04 1.15322
  59 0.585 181.72 1.15477
  60 0.595 189.75 1.20374
  61 0.605 198.43 1.26194
  62 0.615 192.34 1.22297
  63 0.625 202.99 1.28183
  64 0.635 186.12 1.18538
  65 0.645 200.34 1.26693
  66 0.655 203.11 1.29577
  67 0.665 196.14 1.23811
  68 0.675 195.28 1.24112
  69 0.685 192.4 1.22379
  70 0.695 201.69 1.27515
  71 0.705 181.62 1.15147
  72 0.715 176.19 1.11637
  73 0.725 104.42 0.663077
  74 0.735 50.2 0.320426
  75 0.745 22.85 0.142568
  76 0.755 5.33 0.0351171
  77 0.765 2.29 0.0143604
  78 0.775 0.71 0.00467077
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 3 0.0190311
  82 0.815 1.61 0.0103284
  83 0.825 4.96 0.031367
  84 0.835 2.43 0.015398
  85 0.845 0.58 0.00363335
  86 0.855 2.63 0.0166782
  87 0.865 5.56 0.0351905
  88 0.875 0.23 0.00159129
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 0.93 0.00619287
  93 0.925 2.07 0.0128382
  94 0.935 0 0
  95 0.945 2.85 0.018321
  96 0.955 8.65 0.0546891
  97 0.965 0.69 0.0044289
  98 0.975 5.81 0.0367477
  99 0.985 3 0.0190311
  100 0.995 0 0
38000 100 7049.999999999998
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 3.87 0.0246191
  4 0.035 6.84 0.0429597
  5 0.045 3.34 0.0211247
  6 0.055 0.95 0.00645198
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0.33 0.00228316
  10 0.095 2.67 0.016748
  11 0.105 0.13 0.000899425
  12 0.115 4.68 0.0294126
  13 0.125 1.19 0.00775024
  14 0.135 0 0
  15 0.145 2.42 0.015208
  16 0.155 0.58 0.00382309
  17 0.165 3 0.0190311
  18 0.175 0.22 0.0015221
  19 0.185 2.78 0.017509
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 0 0
  23 0.225 3 0.0190311
  24 0.235 2.85 0.0187522
  25 0.245 9.3 0.0586687
  26 0.255 24.07 0.151905
  27 0.265 83.19 0.529561
  28 0.275 163.36 1.03373
  29 0.285 179.32 1.13708
  30 0.295 197.55 1.25004
  31 0.305 172.91 1.09954
  32 0.315 183.67 1.16895
  33 0.325 196.46 1.24112
  34 0.335 188.5 1.19845
  35 0.345 192.21 1.21817
  36 0.355 184.19 1.16863
  37 0.365 191.48 1.21503
  38 0.375 192.98 1.22553
  39 0.385 186.33 1.17823
  40 0.395 185.87 1.17898
  41 0.405 183.33 1.16846
  42 0.415 179.5 1.13939
  43 0.425 178.07 1.12501
  44 0.435 136.91 0.868873
  45 0.445 101.69 0.646414
  46 0.455 73.38 0.468106
  47 0.465 62.63 0.393558
  48 0.475 30.29 0.193421
  49 0.485 16.55 0.105776
  50 0.495 30.2 0.192247
  51 0.505 22.8 0.144119
  52 0.515 13.41 0.085759
  53 0.525 23.22 0.146921
  54 0.535 33.47 0.212404
  55 0.545 63.47 0.403129
  56 0.555 83.6 0.529207
  57 0.565 127.82 0.813813
  58 0.575 179.27 1.12873
  59 0.585 183.32 1.16729
  60 0.595 190.7 1.21264
  61 0.605 194.74 1.23283
  62 0.615 197.34 1.25252
  63 0.625 193.16 1.22653
  64 0.635 197.32 1.2538
  65 0.645 195.42 1.23615
  66 0.655 191.64 1.21541
  67 0.665 197.45 1.25237
  68 0.675 191.96 1.21911
  69 0.685 200.48 1.27535
  70 0.695 196.58 1.24483
  71 0.705 194.29 1.22845
  72 0.715 169.9 1.07894
  73 0.725 114.14 0.721391
  74 0.735 54.78 0.352114
  75 0.745 24.97 0.156442
  76 0.755 3.96 0.0263802
  77 0.765 0.05 0.000345933
  78 0.775 2.95 0.0186852
  79 0.785 0 0
  80 0.795 0.31 0.00214478
  81 0.805 2.69 0.0168863
  82 0.815 0.14 0.000968611
  83 0.825 6.12 0.0385648
  84 0.835 4.33 0.0276637
  85 0.845 1.22 0.00761283
  86 0.855 1.01 0.00641864
  87 0.865 3.89 0.0245333
  88 0.875 1.29 0.00842486
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 2.39 0.0148107
  93 0.925 0.61 0.00422038
  94 0.935 1.7 0.0109338
  95 0.945 5.04 0.0322483
  96 0.955 2.3 0.0141881
  97 0.965 2.9 0.0183393
  98 0.975 3.57 0.0227333
  99 0.985 5.49 0.0347752
  100 0.995 0 0
39000 100 7049.999999999998
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 2.05 0.0124584
  4 0.035 2.92 0.0193918
  5 0.045 8.71 0.0546557
  6 0.055 1.32 0.00864967
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 2.01 0.0126991
  11 0.105 3.07 0.0196534
  12 0.115 3.03 0.0185832
  13 0.125 0.89 0.0061576
  14 0.135 0 0
  15 0.145 0.1 0.000691865
  16 0.155 3.33 0.0213143
  17 0.165 2.57 0.0160561
  18 0.175 0 0
  19 0.185 2.64 0.0165404
  20 0.195 0.36 0.00249071
  21 0.205 0 0
  22 0.215 1.47 0.00929075
  23 0.225 1.53 0.00974037
  24 0.235 1 0.00691865
  25 0.245 7.41 0.0462997
  26 0.255 32.24 0.205188
  27 0.265 83.12 0.532647
  28 0.275 169.31 1.07153
  29 0.285 188.38 1.18624
  30 0.295 191.65 1.21954
  31 0.305 172.05 1.09402
  32 0.315 192.68 1.22161
  33 0.325 193.42 1.22437
  34 0.335 189.8 1.20865
  35 0.345 188.93 1.1962
  36 0.355 191.4 1.21346
  37 0.365 190.15 1.20714
  38 0.375 176.53 1.12079
  39 0.385 192.86 1.22298
  40 0.395 177.83 1.12777
  41 0.405 191.73 1.21543
  42 0.415 181.34 1.15278
  43 0.425 168.73 1.07038
  44 0.435 143.25 0.907546
  45 0.445 106.92 0.678821
  46 0.455 63.79 0.403843
  47 0.465 60.82 0.385416
  48 0.475 25.91 0.16348
  49 0.485 20.87 0.134578
  50 0.495 28.66 0.181109
  51 0.505 16.88 0.106662
  52 0.515 17.06 0.10946
  53 0.525 16.02 0.100057
  54 0.535 31.47 0.200378
  55 0.545 59.14 0.375414
  56 0.555 73.42 0.464967
  57 0.565 143.39 0.909394
  58 0.575 178.55 1.13054
  59 0.585 192.03 1.21678
  60 0.595 192.42 1.2214
  61 0.605 185.46 1.18054
  62 0.615 191.15 1.21089
  63 0.625 185.19 1.17438
  64 0.635 198.28 1.25804
  65 0.645 195.73 1.23909
  66 0.655 194.24 1.23682
  67 0.665 191.17 1.21615
  68 0.675 201.8 1.27807
  69 0.685 198.82 1.26124
  70 0.695 191.9 1.21173
  71 0.705 191.53 1.21705
  72 0.715 177.8 1.12499
  73 0.725 118.28 0.750448
  74 0.735 64.47 0.413153
  75 0.745 19.8 0.125398
  76 0.755 8.71 0.0549662
  77 0.765 0.51 0.00352851
  78 0.775 2.84 0.0179241
  79 0.785 0.16 0.00110698
  80 0.795 1 0.00691865
  81 0.805 2.38 0.0146208
  82 0.815 2.96 0.0188061
  83 0.825 2.99 0.0189102
  84 0.835 5.67 0.0358998
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 3.89 0.0251887
  88 0.875 2.11 0.0128735
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 3 0.0190311
  93 0.925 1.31 0.00816652
  94 0.935 1.69 0.0108646
  95 0.945 4.07 0.0261753
  96 0.955 1.93 0.0118869
  97 0.965 1.17 0.00757737
  98 0.975 6.63 0.0415586
  99 0.985 4.2 0.0269885
  100 0.995 0 0
40000 100 7050.000000000001
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 1.11 0.00740373
  4 0.035 2.49 0.0157786
  5 0.045 6.05 0.0380632
  6 0.055 3.32 0.0208656
  7 0.065 1.82 0.0115915
  8 0.075 0.21 0.00145292
  9 0.085 0 0
  10 0.095 1.61 0.0102249
  11 0.105 4.39 0.0278374
  12 0.115 1.2 0.00757795
  13 0.125 1.8 0.0114532
  14 0.135 0 0
  15 0.145 0 0
  16 0.155 2.17 0.0141683
  17 0.165 3.83 0.0238939
  18 0.175 0 0
  19 0.185 1.18 0.00768105
  20 0.195 1.82 0.0113501
  21 0.205 0 0
  22 0.215 3 0.0190311
  23 0.225 0 0
  24 0.235 0.03 0.00020756
  25 0.245 8.91 0.0564707
  26 0.255 32.2 0.207067
  27 0.265 103.49 0.655556
  28 0.275 164.75 1.04571
  29 0.285 181.42 1.14426
  30 0.295 185.95 1.18422
  31 0.305 183.25 1.16453
  32 0.315 201.66 1.27596
  33 0.325 184.36 1.1702
  34 0.335 187.88 1.19478
  35 0.345 187.23 1.18547
  36 0.355 204.1 1.29465
  37 0.365 183.69 1.16476
  38 0.375 175.41 1.11397
  39 0.385 188.5 1.19281
  40 0.395 183.3 1.16611
  41 0.405 189.98 1.20546
  42 0.415 173.77 1.09894
  43 0.425 173.68 1.10366
  44 0.435 139.98 0.886664
  45 0.445 94.68 0.602882
  46 0.455 75.58 0.478773
  47 0.465 54.77 0.346232
  48 0.475 27.52 0.175481
  49 0.485 22.62 0.14327
  50 0.495 23.23 0.146732
  51 0.505 14.13 0.0897745
  52 0.515 19.19 0.121833
  53 0.525 13.68 0.0886447
  54 0.535 28.78 0.183302
  55 0.545 55.09 0.34817
  56 0.555 82.44 0.523113
  57 0.565 134.12 0.851192
  58 0.575 164.8 1.04343
  59 0.585 197.77 1.25044
  60 0.595 185.27 1.17857
  61 0.605 195.07 1.23844
  62 0.615 194.21 1.23349
  63 0.625 187.1 1.18625
  64 0.635 209.74 1.3296
  65 0.645 186.47 1.18411
  66 0.655 191.43 1.21595
  67 0.665 188.43 1.19952
  68 0.675 200.54 1.26681
  69 0.685 189.51 1.19944
  70 0.695 190.65 1.20824
  71 0.705 195.6 1.24271
  72 0.715 184.17 1.16461
  73 0.725 125.28 0.79712
  74 0.735 67.17 0.426935
  75 0.745 19.1 0.123263
  76 0.755 9.5 0.059949
  77 0.765 4.82 0.0305192
  78 0.775 0.73 0.00474014
  79 0.785 2.27 0.014291
  80 0.795 2.25 0.0149288
  81 0.805 4.87 0.0300717
  82 0.815 1.88 0.0120929
  83 0.825 0 0
  84 0.835 1.9 0.012007
  85 0.845 4.1 0.0260552
  86 0.855 0 0
  87 0.865 1.48 0.00937719
  88 0.875 4.52 0.028685
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0.19 0.00131454
  92 0.915 4.37 0.0275265
  93 0.925 1.44 0.00922118
  94 0.935 0.56 0.0037882
  95 0.945 3.48 0.0220243
  96 0.955 1.96 0.0122497
  97 0.965 0.66 0.00456631
  98 0.975 6.68 0.0413008
  99 0.985 4.03 0.0262608
  100 0.995 0.63 0.00399653
41000 100 7049.999999999999
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 0 0
  4 0.035 4.17 0.0271259
  5 0.045 4.83 0.0299674
  6 0.055 0.55 0.00349479
  7 0.065 2.6 0.0164189
  8 0.075 2.23 0.0142557
  9 0.085 1.55 0.00956827
  10 0.095 2.07 0.0133557
  11 0.105 1.61 0.00991439
  12 0.115 2.39 0.0160354
  13 0.125 2 0.0121125
  14 0.135 0 0
  15 0.145 0 0
  16 0.155 2.02 0.0124578
  17 0.165 3.69 0.023598
  18 0.175 0.29 0.00200641
  19 0.185 0 0
  20 0.195 3 0.0190311
  21 0.205 0 0
  22 0.215 3 0.0190311
  23 0.225 0 0
  24 0.235 0 0
  25 0.245 10.68 0.0671816
  26 0.255 31.38 0.202757
  27 0.265 103.23 0.656724
  28 0.275 177.2 1.12087
  29 0.285 176.95 1.12233
  30 0.295 192.25 1.21793
  31 0.305 190.75 1.20895
  32 0.315 198.54 1.26165
  33 0.325 181.54 1.15242
  34 0.335 189.6 1.20142
  35 0.345 181.27 1.1544
  36 0.355 196.21 1.24274
  37 0.365 191.71 1.21366
  38 0.375 178.98 1.13522
  39 0.385 193.05 1.22365
  40 0.395 179.22 1.13844
  41 0.405 188.53 1.19545
  42 0.415 172.58 1.09472
  43 0.425 164.85 1.04745
  44 0.435 137.7 0.867405
  45 0.445 90.8 0.579383
  46 0.455 82.62 0.523203
  47 0.465 53.8 0.342211
  48 0.475 26.59 0.169789
  49 0.485 26.53 0.168201
  50 0.495 16.62 0.104725
  51 0.505 15.95 0.101935
