# Chunk-averaged data for fix dens_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
1000 100 7050.000000000003
  65 0.645 191.16 1.21696
  66 0.655 195.29 1.23349
  67 0.665 185.23 1.17786
  68 0.675 206.74 1.31109
  69 0.685 190.8 1.21022
  70 0.695 167.93 1.06719
  71 0.705 142.39 0.89875
  72 0.715 71.59 0.454807
  73 0.725 15.5 0.100219
  74 0.735 3 0.0190311
  75 0.745 0 0
  76 0.755 3.48 0.0222831
  77 0.765 6.62 0.0417998
  78 0.775 4.5 0.0283052
  79 0.785 0.4 0.00276746
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 1.29 0.00835586
  88 0.875 1.71 0.0106753
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0.95 0.00593453
  92 0.915 2.87 0.0187699
  93 0.925 2.18 0.0133578
  94 0.935 0.17 0.00117617
  95 0.945 5.57 0.0350872
  96 0.955 3.28 0.0212443
  97 0.965 6.57 0.0417299
  98 0.975 3.22 0.0200875
  99 0.985 2.19 0.0138927
  100 0.995 0.23 0.00159129
24000 100 7049.999999999998
  1 0.005 0.44 0.00285447
  2 0.015 0 0
  3 0.025 5.15 0.0321814
  4 0.035 2.88 0.0188563
  5 0.045 4.99 0.0315401
  6 0.055 4.11 0.0255897
  7 0.065 0.87 0.00601923
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 1.99 0.0127332
  13 0.125 4.01 0.025329
  14 0.135 0 0
  15 0.145 2.17 0.0139096
  16 0.155 4.62 0.0291872
  17 0.165 4.38 0.0283029
  18 0.175 3.7 0.0228565
  19 0.185 0.13 0.000899425
  20 0.195 2.6 0.0163154
  21 0.205 0.4 0.00271572
  22 0.215 0.38 0.00235311
  23 0.225 2.33 0.0146716
  24 0.235 0.29 0.00200641
  25 0.245 2.67 0.0167825
  26 0.255 0.33 0.00224866
  27 0.265 10.64 0.0665944
  28 0.275 31.51 0.203277
  29 0.285 96.96 0.609773
  30 0.295 147.81 0.94301
  31 0.305 195.91 1.23971
  32 0.315 190.37 1.20497
  33 0.325 196.15 1.24801
  34 0.335 189.3 1.19943
  35 0.345 205.77 1.30391
  36 0.355 186.74 1.18432
  37 0.365 200.63 1.27713
  38 0.375 203.32 1.28265
  39 0.385 184.67 1.18051
  40 0.395 194 1.22895
  41 0.405 196.93 1.24506
  42 0.415 171.1 1.09114
  43 0.425 153.55 0.971063
  44 0.435 132.69 0.840487
  45 0.445 127.16 0.805504
  46 0.455 114.79 0.727234
  47 0.465 95.96 0.610513
  48 0.475 71.19 0.451815
  49 0.485 77.82 0.494599
  50 0.495 87.99 0.558407
  51 0.505 81.59 0.518319
  52 0.515 88.38 0.562226
  53 0.525 95.88 0.60701
  54 0.535 108.91 0.688139
  55 0.545 128.92 0.821355
  56 0.555 144.89 0.916529
  57 0.565 136.56 0.868608
  58 0.575 174.23 1.10496
  59 0.585 184.91 1.17104
  60 0.595 174.98 1.11109
  61 0.605 191.23 1.21634
  62 0.615 194.37 1.23228
  63 0.625 204.83 1.29424
  64 0.635 195.96 1.24484
  65 0.645 195.05 1.23701
  66 0.655 196.48 1.2514
  67 0.665 191.66 1.21078
  68 0.675 208.33 1.32111
  69 0.685 180.87 1.15063
  70 0.695 183.03 1.15978
  71 0.705 143.61 0.908243
  72 0.715 64.76 0.412451
  73 0.725 17.94 0.114134
  74 0.735 3.7 0.0237534
  75 0.745 2.48 0.0158819
  76 0.755 6.03 0.0380283
  77 0.765 3.46 0.0220067
  78 0.775 3 0.0190311
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0.86 0.00595004
  88 0.875 2.14 0.0130811
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 1.94 0.0126633
  93 0.925 4.06 0.025399
  94 0.935 1.68 0.0105712
  95 0.945 4.09 0.0258998
  96 0.955 4.31 0.0275426
  97 0.965 7.1 0.0451553
  98 0.975 3.82 0.024049
  99 0.985 0.34 0.0022316
  100 0.995 2.22 0.013945
25000 100 7050
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 3.23 0.0204672
  4 0.035 5.1 0.0322839
  5 0.045 4.98 0.0316089
  6 0.055 3.42 0.0215057
  7 0.065 1.27 0.00832098
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0.16 0.00110698
  13 0.125 5.71 0.0361421
  14 0.135 0.13 0.000813183
  15 0.145 0.73 0.00505062
  16 0.155 5.27 0.0330116
  17 0.165 2.94 0.018823
  18 0.175 3.44 0.0215579
  19 0.185 2.26 0.0142735
  20 0.195 0.75 0.00513724
  21 0.205 2.61 0.0163328
  22 0.215 0 0
  23 0.225 0.36 0.00236998
  24 0.235 2.4 0.0150352
  25 0.245 3.24 0.0206571
  26 0.255 0.65 0.00449712
  27 0.265 12.88 0.0829546
  28 0.275 34.99 0.223697
  29 0.285 103.93 0.654753
  30 0.295 151.93 0.967617
  31 0.305 186.04 1.17769
  32 0.315 193.28 1.2221
  33 0.325 193.73 1.23422
  34 0.335 185.65 1.17853
  35 0.345 209.07 1.32328
  36 0.355 188.57 1.19693
  37 0.365 199.14 1.26135
  38 0.375 209.06 1.32483
  39 0.385 183.89 1.1723
  40 0.395 198.08 1.2544
  41 0.405 195.6 1.23916
  42 0.415 168.89 1.07137
  43 0.425 148.99 0.945689
  44 0.435 133.76 0.850098
  45 0.445 127.46 0.806769
  46 0.455 109.13 0.692162
  47 0.465 98.47 0.624067
  48 0.475 70.27 0.446692
  49 0.485 71.7 0.455292
  50 0.495 89.68 0.567995
  51 0.505 75.28 0.479526
  52 0.515 88.66 0.564302
  53 0.525 95.76 0.604765
  54 0.535 107.63 0.681025
  55 0.545 129.77 0.827443
  56 0.555 130.69 0.825425
  57 0.565 143.69 0.91266
  58 0.575 165.7 1.05745
  59 0.585 187.91 1.18569
  60 0.595 179.66 1.14117
  61 0.605 192.56 1.22352
  62 0.615 193.01 1.22662
  63 0.625 200.59 1.262
  64 0.635 197.24 1.25668
  65 0.645 198.89 1.26216
  66 0.655 201.24 1.27286
  67 0.665 196.54 1.25056
  68 0.675 195.43 1.23667
  69 0.685 181.84 1.16295
  70 0.695 195.19 1.23106
  71 0.705 140.02 0.887061
  72 0.715 71.47 0.453753
  73 0.725 13.71 0.0885073
  74 0.735 10.13 0.0637213
  75 0.745 5.42 0.0343081
  76 0.755 0.13 0.000899425
  77 0.765 5 0.031799
  78 0.775 1 0.00626321
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0.58 0.00401282
  88 0.875 2.42 0.0150183
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 1.22 0.0079233
  93 0.925 3.46 0.0219377
  94 0.935 5.08 0.0320938
  95 0.945 2.2 0.0138929
  96 0.955 5.54 0.0348797
  97 0.965 6.24 0.0396882
  98 0.975 3.82 0.0242732
  99 0.985 2.17 0.0137543
  100 0.995 0.27 0.00186804
26000 100 7049.999999999999
  1 0.005 0 0
  2 0.015 0.41 0.00256067
  3 0.025 4.43 0.0274932
  4 0.035 2.15 0.0142369
  5 0.045 5.01 0.0318337
  6 0.055 2.35 0.0155344
  7 0.065 3.65 0.0225278
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 1.81 0.0117293
  14 0.135 3.9 0.0243265
  15 0.145 1.29 0.00885607
  16 0.155 5.03 0.0314201
  17 0.165 2.97 0.0188236
  18 0.175 0.4 0.00268122
  19 0.185 2.6 0.0163844
  20 0.195 2.22 0.014014
  21 0.205 3.2 0.0202769
  22 0.215 0.58 0.00373684
  23 0.225 0 0
  24 0.235 0.34 0.00235234
  25 0.245 5.07 0.0319211
  26 0.255 1.37 0.00918533
  27 0.265 12.74 0.0814168
  28 0.275 38.01 0.241866
  29 0.285 117.45 0.745189
  30 0.295 153.91 0.97659
  31 0.305 182.39 1.15504
  32 0.315 192.83 1.21787
  33 0.325 188.71 1.20058
  34 0.335 190.1 1.2095
  35 0.345 202.58 1.28234
  36 0.355 191.48 1.21445
  37 0.365 200.28 1.2705
  38 0.375 200.28 1.27136
  39 0.385 190.62 1.21343
  40 0.395 195.22 1.23651
  41 0.405 197.16 1.2484
  42 0.415 170.42 1.0834
  43 0.425 141.04 0.889409
  44 0.435 142.63 0.903446
  45 0.445 130.79 0.832689
  46 0.455 106.88 0.680769
  47 0.465 93.14 0.590657
  48 0.475 73.94 0.468289
  49 0.485 65.37 0.416361
  50 0.495 83.31 0.527011
  51 0.505 71.33 0.453077
  52 0.515 90.11 0.570901
  53 0.525 93.5 0.59389
  54 0.535 100.08 0.633533
  55 0.545 130.39 0.828076
  56 0.555 133.33 0.849158
  57 0.565 151.04 0.952559
  58 0.575 166.05 1.05656
  59 0.585 172.05 1.09092
  60 0.595 192.25 1.21738
  61 0.605 190.56 1.21282
  62 0.615 191.73 1.21585
  63 0.625 203.18 1.28451
  64 0.635 196 1.24767
  65 0.645 201.54 1.2767
  66 0.655 196.87 1.24551
  67 0.665 199.15 1.26642
  68 0.675 193.18 1.22462
  69 0.685 185.36 1.1815
  70 0.695 189.44 1.19954
  71 0.705 148.08 0.933373
  72 0.715 73.52 0.46904
  73 0.725 19.89 0.126814
  74 0.735 9.77 0.0623517
  75 0.745 2.54 0.0159865
  76 0.755 0 0
  77 0.765 4.35 0.0278366
  78 0.775 1.65 0.0102256
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0.3 0.0020756
  88 0.875 2.7 0.0169555
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 2.15 0.0131503
  93 0.925 3.15 0.0201724
  94 0.935 5.13 0.0327847
  95 0.945 2.11 0.0137532
  96 0.955 6.05 0.0383047
  97 0.965 7 0.0443082
  98 0.975 4.09 0.0256238
  99 0.985 0.32 0.00221397
  100 0.995 0 0
27000 100 7049.999999999996
  1 0.005 0.91 0.00572678
  2 0.015 2.09 0.0133043
  3 0.025 1.81 0.0112809
  4 0.035 3.39 0.0212464
  5 0.045 2.97 0.0194617
  6 0.055 1.67 0.010916
  7 0.065 3.17 0.0195863
  8 0.075 1.99 0.0126642
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 0.11 0.000761052
  14 0.135 3.66 0.0230627
  15 0.145 4.24 0.0265063
  16 0.155 3.13 0.0208792
  17 0.165 3.86 0.0239463
  18 0.175 0 0
  19 0.185 0.05 0.000345933
  20 0.195 2.58 0.0162978
  21 0.205 2.24 0.0143766
  22 0.215 4.13 0.026073
  23 0.225 0 0
  24 0.235 0 0
  25 0.245 3 0.0190311
  26 0.255 2.92 0.0185466
  27 0.265 17.36 0.109034
  28 0.275 46.4 0.298033
  29 0.285 126.8 0.801789
  30 0.295 145.08 0.920241
  31 0.305 185.86 1.18031
  32 0.315 196.35 1.24012
  33 0.325 183.82 1.17232
  34 0.335 183.58 1.16188
  35 0.345 196.91 1.25144
  36 0.355 198.29 1.2554
  37 0.365 191.24 1.21439
  38 0.375 202.1 1.2809
  39 0.385 194.84 1.23502
  40 0.395 197.51 1.25225
  41 0.405 190.95 1.21564
  42 0.415 166.02 1.05465
  43 0.425 151.85 0.960129
  44 0.435 146.48 0.926667
  45 0.445 132.51 0.840932
  46 0.455 100.95 0.643743
  47 0.465 91.62 0.579727
  48 0.475 74.89 0.475465
  49 0.485 62.55 0.399472
  50 0.495 70.73 0.448253
  51 0.505 70.26 0.44319
  52 0.515 87.92 0.558457
  53 0.525 95.57 0.602813
  54 0.535 103 0.655529
  55 0.545 130.19 0.826485
  56 0.555 127.69 0.814018
  57 0.565 148.95 0.939962
  58 0.575 174.32 1.10103
  59 0.585 170.91 1.09395
  60 0.595 193.26 1.22364
  61 0.605 187.67 1.19064
  62 0.615 201.28 1.27483
  63 0.625 198.11 1.25728
  64 0.635 186.82 1.18693
  65 0.645 200.58 1.27044
  66 0.655 199.98 1.26996
  67 0.665 197.23 1.25019
  68 0.675 197.25 1.24967
  69 0.685 192.62 1.2268
  70 0.695 190.37 1.20544
  71 0.705 145.62 0.917768
  72 0.715 63.65 0.408221
  73 0.725 34.17 0.21604
  74 0.735 7.62 0.049167
  75 0.745 3.35 0.0214526
  76 0.755 0.52 0.0035977
  77 0.765 2.48 0.0154334
  78 0.775 3 0.0190311
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 2.82 0.0177858
  89 0.885 0.18 0.00124536
  90 0.895 0 0
  91 0.905 0 0
  92 0.915 3.16 0.0197759
  93 0.925 5.75 0.0366948
  94 0.935 0.09 0.000622679
  95 0.945 3.74 0.0237197
  96 0.955 7.86 0.0498443
  97 0.965 6.4 0.0406227
  98 0.975 0.52 0.00351146
  99 0.985 2.48 0.0155197
  100 0.995 0 0
28000 100 7050
  1 0.005 1.45 0.00915238
  2 0.015 0.05 0.000345933
  3 0.025 0.8 0.00553492
  4 0.035 5.2 0.0325273
  5 0.045 0.04 0.000276746
  6 0.055 3.11 0.0199819
  7 0.065 2.85 0.0178036
  8 0.075 1.06 0.00679907
  9 0.085 1.94 0.012232
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 0 0
  14 0.135 3 0.0190311
  15 0.145 3.61 0.0221476
  16 0.155 4.28 0.0277663
  17 0.165 4.11 0.0262106
  18 0.175 0 0
  19 0.185 0 0
  20 0.195 0.19 0.00131454
  21 0.205 2.06 0.0128726
  22 0.215 3.81 0.0241695
  23 0.225 2.74 0.017353
  24 0.235 0.2 0.00138373
  25 0.245 3 0.0190311
  26 0.255 0.3 0.0020756
  27 0.265 23.2 0.146886
  28 0.275 49.89 0.318713
  29 0.285 129.94 0.823738
  30 0.295 149.01 0.942999
  31 0.305 180.88 1.14965
  32 0.315 200.83 1.27048
  33 0.325 192.4 1.22062
  34 0.335 177.67 1.1333
  35 0.345 191.4 1.20879
  36 0.355 203.14 1.28558
  37 0.365 185.92 1.18427
  38 0.375 192.82 1.22327
  39 0.385 201.36 1.27814
  40 0.395 199.53 1.2645
  41 0.405 187.17 1.18637
  42 0.415 168.15 1.06832
  43 0.425 155.96 0.988565
  44 0.435 142.89 0.908142
  45 0.445 133.22 0.843533
  46 0.455 98.71 0.628263
  47 0.465 89.74 0.567237
  48 0.475 68.8 0.436694
  49 0.485 59.01 0.376498
  50 0.495 71.15 0.448175
  51 0.505 77.25 0.491121
  52 0.515 85.19 0.540104
  53 0.525 91.78 0.580644
  54 0.535 94.21 0.598302
  55 0.545 123.65 0.781409
  56 0.555 138.29 0.882733
  57 0.565 149.93 0.951554
  58 0.575 176.23 1.11158
  59 0.585 183.04 1.164
  60 0.595 189.48 1.20252
  61 0.605 184.66 1.17147
  62 0.615 202.81 1.28462
  63 0.625 189.61 1.20447
  64 0.635 190.99 1.21585
  65 0.645 197.51 1.24997
  66 0.655 188.43 1.19536
  67 0.665 197 1.25096
  68 0.675 198.57 1.25701
  69 0.685 187.81 1.19418
  70 0.695 199.9 1.26461
  71 0.705 142.62 0.906464
  72 0.715 78.8 0.499206
  73 0.725 26.93 0.171451
  74 0.735 11.73 0.0755156
  75 0.745 6.49 0.0403312
  76 0.755 1.86 0.0113853
  77 0.765 1.14 0.00764579
  78 0.775 3 0.0190311
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 2.47 0.0153642
  89 0.885 0.53 0.00366689
  90 0.895 0 0
  91 0.905 1.16 0.00726671
  92 0.915 4.76 0.0302248
  93 0.925 3.08 0.0196019
  94 0.935 0.26 0.00179885
  95 0.945 6.07 0.0383223
  96 0.955 5.4 0.0341353
  97 0.965 6.09 0.0386849
  98 0.975 0.18 0.00124536
  99 0.985 2.74 0.0172323
  100 0.995 1.76 0.0113317
29000 100 7050.000000000002
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 1.46 0.0101012
  4 0.035 4.54 0.027961
  5 0.045 0 0
  6 0.055 0.6 0.00415119
  7 0.065 5.4 0.033911
  8 0.075 0 0
  9 0.085 0.76 0.00482697
  10 0.095 2.15 0.0135815
  11 0.105 0.09 0.000622679
  12 0.115 0 0
  13 0.125 0 0
  14 0.135 1.89 0.0118171
  15 0.145 3.71 0.0234777
  16 0.155 5.69 0.0360382
  17 0.165 3.69 0.0236842
  18 0.175 0.02 0.000138373
  19 0.185 0 0
  20 0.195 0 0
  21 0.205 0.18 0.00124536
  22 0.215 1.84 0.0114884
  23 0.225 4.55 0.0290651
  24 0.235 1.94 0.0120596
  25 0.245 3.49 0.022266
  26 0.255 0.16 0.00107249
  27 0.265 19.82 0.126296
  28 0.275 52.45 0.335096
  29 0.285 140.64 0.889729
  30 0.295 166.12 1.04918
  31 0.305 167.34 1.06552
  32 0.315 196.39 1.24802
  33 0.325 199.85 1.26613
  34 0.335 175.72 1.11884
  35 0.345 191.79 1.20981
  36 0.355 199.61 1.26795
  37 0.365 183.66 1.17024
  38 0.375 192.9 1.21941
  39 0.385 200.04 1.27301
  40 0.395 191.24 1.21137
  41 0.405 185.5 1.1749
  42 0.415 184.15 1.16846
  43 0.425 143.82 0.912024
  44 0.435 144.76 0.921425
  45 0.445 135 0.853623
  46 0.455 99.25 0.629791
  47 0.465 82.15 0.520417
  48 0.475 72.38 0.458031
  49 0.485 57.83 0.367558
  50 0.495 67.04 0.42538
  51 0.505 78.37 0.497559
  52 0.515 84.3 0.533619
  53 0.525 91.68 0.581487
  54 0.535 100.05 0.637551
  55 0.545 123.6 0.778907
  56 0.555 127.69 0.812017
  57 0.565 150.67 0.958123
  58 0.575 176.74 1.12061
  59 0.585 181.59 1.15458
  60 0.595 193.16 1.22436
  61 0.605 192.14 1.21724
  62 0.615 190.96 1.21216
  63 0.625 197.63 1.2508
  64 0.635 194.49 1.2365
  65 0.645 197.19 1.24971
  66 0.655 181.61 1.15345
  67 0.665 194.34 1.23446
  68 0.675 189.83 1.2042
  69 0.685 192.03 1.21665
  70 0.695 184.68 1.16755
  71 0.705 147.83 0.939906
  72 0.715 94.76 0.600089
  73 0.725 28.97 0.185703
  74 0.735 13.56 0.0859689
  75 0.745 8.19 0.0516962
  76 0.755 3 0.0188241
  77 0.765 0.33 0.00228316
  78 0.775 2.04 0.0127342
  79 0.785 0.96 0.00629694
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 2.31 0.0142572
  89 0.885 0.83 0.00574248
  90 0.895 2.04 0.0129584
  91 0.905 0.82 0.0051041
  92 0.915 4.75 0.0294312
  93 0.925 1.59 0.0109834
  94 0.935 3.35 0.0214699
  95 0.945 6.84 0.043046
  96 0.955 1.47 0.00925625
  97 0.965 2.16 0.0138576
  98 0.975 3.71 0.0233052
  99 0.985 2.47 0.0158817
  100 0.995 3.66 0.02308
30000 100 7049.999999999999
  1 0.005 0.12 0.000830238
  2 0.015 0 0
  3 0.025 2.71 0.0171454
  4 0.035 3.29 0.0209168
  5 0.045 0 0
  6 0.055 0.33 0.00228316
  7 0.065 3.47 0.0220069
  8 0.075 2.2 0.0137722
  9 0.085 0 0
  10 0.095 0.56 0.00352948
  11 0.105 2.42 0.0153633
  12 0.115 0.02 0.000138373
  13 0.125 0 0
  14 0.135 0.3 0.0020756
  15 0.145 6.81 0.0434766
  16 0.155 1.92 0.0117487
  17 0.165 3.46 0.0219895
  18 0.175 2.51 0.0158652
  19 0.185 0 0
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 0 0
  23 0.225 3.34 0.0211075
  24 0.235 2.78 0.017785
  25 0.245 4.86 0.0307442
  26 0.255 4.22 0.0269027
  27 0.265 15.59 0.0986511
  28 0.275 54.73 0.348525
  29 0.285 140.67 0.891041
  30 0.295 174.48 1.10581
  31 0.305 173.07 1.10091
  32 0.315 202.22 1.28373
  33 0.325 187.7 1.18947
  34 0.335 181.31 1.15128
  35 0.345 188.9 1.1938
  36 0.355 198.7 1.26128
  37 0.365 181.32 1.153
  38 0.375 193.04 1.22729
  39 0.385 203.3 1.28294
  40 0.395 189.49 1.20216
  41 0.405 180.41 1.14924
  42 0.415 179.89 1.14066
  43 0.425 157.08 0.993623
  44 0.435 138.96 0.883367
  45 0.445 130.21 0.825019
  46 0.455 97.13 0.61571
  47 0.465 81.46 0.518437
  48 0.475 65.35 0.412635
  49 0.485 57.95 0.368612
  50 0.495 65.88 0.416871
  51 0.505 79.55 0.505912
  52 0.515 86.6 0.55048
  53 0.525 90.67 0.575724
  54 0.535 104.65 0.663961
  55 0.545 117.12 0.740905
  56 0.555 141.25 0.894416
  57 0.565 138.37 0.882924
  58 0.575 175.31 1.11018
  59 0.585 180.56 1.14619
  60 0.595 194.61 1.23203
  61 0.605 197.56 1.25177
  62 0.615 184.57 1.1706
  63 0.625 193.7 1.23227
  64 0.635 196.83 1.24692
  65 0.645 198.12 1.25709
  66 0.655 186.04 1.18493
  67 0.665 193.39 1.22152
  68 0.675 180.79 1.1494
  69 0.685 206.34 1.30094
  70 0.695 165.11 1.05161
  71 0.705 156.96 0.996777
  72 0.715 95.51 0.604829
  73 0.725 35.16 0.223666
  74 0.735 15.85 0.101278
  75 0.745 6.71 0.0426123
  76 0.755 5.63 0.0358645
  77 0.765 0 0
  78 0.775 0.45 0.00311339
  79 0.785 2.55 0.0159177
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 2.43 0.014915
  89 0.885 3.17 0.0205695
  90 0.895 0.4 0.00257773
  91 0.905 0 0
  92 0.915 5.41 0.0339802
  93 0.925 3.19 0.0204492
  94 0.935 6.58 0.0414886
  95 0.945 2.82 0.0182687
  96 0.955 0 0
  97 0.965 0.24 0.00164323
  98 0.975 4.19 0.0265226
  99 0.985 4.36 0.0274746
  100 0.995 3.09 0.0196538
31000 100 7049.999999999998
  1 0.005 2.73 0.0171976
  2 0.015 0 0
  3 0.025 3.65 0.0235282
  4 0.035 2.35 0.014534
  5 0.045 0 0
  6 0.055 0 0
  7 0.065 3 0.0190311
  8 0.075 1.07 0.00669577
  9 0.085 1.93 0.0123353
  10 0.095 0 0
  11 0.105 0.47 0.00302754
  12 0.115 2.32 0.0145507
  13 0.125 0.21 0.00145292
  14 0.135 0 0
  15 0.145 8.74 0.0552945
  16 0.155 0.26 0.00179885
  17 0.165 0.56 0.00351223
  18 0.175 5.41 0.0343424
  19 0.185 0.03 0.00020756
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 0 0
  23 0.225 0.16 0.00110698
  24 0.235 4.34 0.0274052
  25 0.245 4.5 0.0285812
  26 0.255 3.65 0.023373
  27 0.265 18.31 0.115866
  28 0.275 67.12 0.427003
  29 0.285 126.97 0.806553
  30 0.295 184.61 1.17028
  31 0.305 189.13 1.19582
  32 0.315 182.64 1.16232
  33 0.325 179.28 1.13609
  34 0.335 182.14 1.15819
  35 0.345 197.48 1.24954
  36 0.355 197.24 1.24735
  37 0.365 181.79 1.16344
  38 0.375 202.19 1.27845
  39 0.385 206.12 1.30349
  40 0.395 186.63 1.18374
  41 0.405 174.49 1.11363
  42 0.415 170.87 1.08084
  43 0.425 168.03 1.06338
  44 0.435 131.04 0.832521
  45 0.445 134.2 0.850727
  46 0.455 94.96 0.604664
  47 0.465 76.07 0.482215
  48 0.475 60.47 0.382149
  49 0.485 58.53 0.371539
  50 0.495 67.39 0.427612
  51 0.505 84.4 0.536536
  52 0.515 82.2 0.521384
  53 0.525 77.08 0.488703
  54 0.535 114.77 0.729665
  55 0.545 118.7 0.751457
  56 0.555 142.45 0.903063
  57 0.565 140.61 0.897249
  58 0.575 187.83 1.18655
  59 0.585 181.12 1.1473
  60 0.595 178.96 1.13802
  61 0.605 189.37 1.19847
  62 0.615 193.01 1.22545
  63 0.625 184.39 1.16822
  64 0.635 198.39 1.26037
  65 0.645 200.18 1.26655
  66 0.655 182.02 1.16028
  67 0.665 191.19 1.20942
  68 0.675 185.57 1.18089
  69 0.685 205.9 1.30285
  70 0.695 173.97 1.10598
  71 0.705 154.45 0.977963
  72 0.715 97.04 0.612793
  73 0.725 38.07 0.244282
  74 0.735 14.83 0.0930997
  75 0.745 5.67 0.0374867
  76 0.755 7.65 0.0478739
  77 0.765 0.83 0.00563899
  78 0.775 0 0
  79 0.785 3 0.0190311
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 0 0
  83 0.825 0 0
  84 0.835 0 0
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0.9 0.00564034
  88 0.875 2.91 0.0189604
  89 0.885 2.19 0.0134615
  90 0.895 0 0
  91 0.905 0.33 0.00228316
  92 0.915 7.63 0.04777
  93 0.925 4.32 0.0278705
  94 0.935 5.49 0.0346717
  95 0.945 0.23 0.00159129
  96 0.955 0.72 0.00467096
  97 0.965 1.94 0.0120078
  98 0.975 0.34 0.00235234
  99 0.985 1.71 0.0108822
  100 0.995 4.56 0.0290135
32000 100 7050.000000000002
  1 0.005 6.62 0.0415239
  2 0.015 1.44 0.00994561
  3 0.025 2.66 0.0166788
  4 0.035 2.64 0.0165404
  5 0.045 0 0
  6 0.055 0 0
  7 0.065 3 0.0190311
  8 0.075 0 0
  9 0.085 2.2 0.0141171
  10 0.095 0.8 0.00491398
  11 0.105 0 0
  12 0.115 0.17 0.00107268
  13 0.125 2.68 0.0169551
  14 0.135 0.87 0.00598473
  15 0.145 7.68 0.0480125
  16 0.155 0.6 0.00409945
  17 0.165 0 0
  18 0.175 3.64 0.0228036
  19 0.185 2.36 0.0152586
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 0 0
  23 0.225 0 0
  24 0.235 1.18 0.00759481
  25 0.245 5.73 0.0361597
  26 0.255 4.77 0.030156
  27 0.265 15.21 0.096574
  28 0.275 83.4 0.528134
  29 0.285 130.08 0.831123
  30 0.295 171.8 1.08724
  31 0.305 186.87 1.18457
  32 0.315 189.35 1.19873
  33 0.325 174.98 1.11067
  34 0.335 191.66 1.21414
  35 0.345 185.64 1.18075
  36 0.355 196.67 1.24259
  37 0.365 195.91 1.24784
  38 0.375 195.17 1.23732
  39 0.385 208.36 1.32183
  40 0.395 195.17 1.23916
  41 0.405 175.56 1.11441
  42 0.415 161.31 1.02113
  43 0.425 161.24 1.0232
  44 0.435 140.66 0.892093
  45 0.445 131.78 0.835295
  46 0.455 91.39 0.581913
  47 0.465 66.43 0.422832
  48 0.475 63.47 0.399473
  49 0.485 55.26 0.350036
  50 0.495 72.35 0.459375
  51 0.505 79 0.500279
  52 0.515 84.52 0.540177
  53 0.525 71.61 0.45191
  54 0.535 121.66 0.770832
  55 0.545 122 0.775875
  56 0.555 135.87 0.856779
  57 0.565 142.2 0.912389
  58 0.575 178.38 1.124
  59 0.585 186.52 1.18534
  60 0.595 182.16 1.15847
  61 0.605 189.78 1.19797
  62 0.615 186.85 1.18281
